nbd_unexpected_write_count,nbd_mean_response_time_ms,nbd_std_response_time_ms,nbd_distinct_sources_count,nbd_fc3_read_count,nbd_fc6_write_count,nbd_fc16_write_count,nbd_error_count,nbd_traffic_volume,nbd_modbus_anomaly_rate,pcd_max_lnr,pcd_is_target_rtu_max_lnr,pcd_chi2_statistic,pcd_chi2_ratio,pcd_chi2_failed,pcd_target_rtu_v_residual,pcd_target_rtu_p_residual,pcd_target_rtu_is_flagged,pcd_global_bad_data_flag,pcd_voltage_pu_reported,pcd_voltage_dev_nominal,pcd_p_mw_reported,pcd_status_code,pcd_physics_network_disagreement_index,pcd_temporal_dv_dt_3tick,pcd_temporal_dp_dt_3tick,pcd_temporal_dq_dt_3tick,pcd_cross_rtu_voltage_divergence,tick,rtu_id,top_level_label,subtype_label
0.0,187.413,81.847,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2333,0.2921,0.0,0.0,0.0,0.0,0.0,0.9727,0.0273,-1.198,1.0,2.4348,0.00065,0.021,0.013,0.00303,21,1,Normal,normal
0.0,186.538,82.064,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2333,0.2921,0.0,0.0,0.0,0.0,0.0,0.9707,0.0293,0.506,1.0,1.9,0.0013,0.0095,0.004,0.00115,21,2,Normal,normal
0.0,186.015,82.176,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2333,0.2921,0.0,0.0,0.0,0.0,0.0,0.9716,0.0284,0.502,1.0,0.4,0.00065,0.002,0.006,0.0011,21,3,Normal,normal
0.0,185.557,82.23,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2333,0.2921,0.0,0.0,0.0,0.0,0.0,0.9667,0.0333,0.182,1.0,0.5,0.00195,0.0025,0.003,0.006,21,4,Normal,normal
0.0,184.993,82.482,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2333,0.2921,0.0,0.0,0.0,0.0,0.0,0.9664,0.0336,0.219,1.0,0.0,0.0,0.0,0.0,0.0043,21,5,Cyber Intrusion,replay
0.0,170.402,62.745,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.033,0.0933,0.0,0.0,0.0,0.0,0.0,0.9702,0.0298,-1.243,1.0,2.3702,0.00155,0.031,0.022,0.0028,22,1,Normal,normal
0.0,169.468,62.843,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.033,0.0933,0.0,0.0,0.0,0.0,0.0,0.9652,0.0348,0.528,1.0,2.3807,0.0024,0.0155,0.0095,0.0031,22,2,Normal,normal
0.0,168.975,62.972,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.033,0.0933,0.0,0.0,0.0,0.0,0.0,0.9672,0.0328,0.522,1.0,2.0,0.00265,0.01,0.014,0.003,22,3,Normal,normal
0.0,168.612,63.049,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.033,0.0933,0.0,0.0,0.0,0.0,0.0,0.9698,0.0302,0.187,1.0,0.7,0.0023,0.0035,0.001,0.0004,22,4,Normal,normal
0.0,168.1,63.345,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.033,0.0933,0.0,0.0,0.0,0.0,0.0,0.9664,0.0336,0.219,1.0,0.0,0.0,0.0,0.0,0.0012,22,5,Cyber Intrusion,replay
0.0,181.227,56.826,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0538,0.4565,0.0,0.0,0.0,0.0,0.0,0.9678,0.0322,-1.29,1.0,2.4493,0.00245,0.046,0.031,0.0004,23,1,Normal,normal
0.0,180.395,56.97,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0538,0.4565,0.0,0.0,0.0,0.0,0.0,0.9627,0.0373,0.545,1.0,2.4428,0.004,0.0195,0.0085,0.0045,23,2,Normal,normal
0.0,179.835,57.164,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0538,0.4565,0.0,0.0,0.0,0.0,0.0,0.9704,0.0296,0.55,1.0,2.4382,0.0006,0.024,0.014,0.0026,23,3,Normal,normal
0.0,179.315,57.294,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0538,0.4565,0.0,0.0,0.0,0.0,0.0,0.9715,0.0285,0.197,1.0,1.5,0.0024,0.0075,0.001,0.0037,23,4,Normal,normal
0.0,178.673,57.697,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0538,0.4565,0.0,0.0,0.0,0.0,0.0,0.9666,0.0334,0.242,1.0,2.1213,0.0001,0.0115,0.0075,0.0039,23,5,Cyber Intrusion,replay
0.0,244.662,159.085,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0761,0.0972,0.0,0.0,0.0,0.0,0.0,0.9701,0.0299,-1.318,1.0,2.4237,5e-05,0.0375,0.0235,0.00313,24,1,Normal,normal
0.0,243.308,158.795,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0761,0.0972,0.0,0.0,0.0,0.0,0.0,0.9667,0.0333,0.565,1.0,2.4468,0.00075,0.0185,0.0085,0.00105,24,2,Normal,normal
0.0,242.595,158.819,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0761,0.0972,0.0,0.0,0.0,0.0,0.0,0.9675,0.0325,0.554,1.0,2.2478,0.00015,0.016,0.0045,0.0026,24,3,Normal,normal
0.0,241.867,158.728,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0761,0.0972,0.0,0.0,0.0,0.0,0.0,0.9667,0.0333,0.197,1.0,1.0,0.00155,0.005,0.003,0.0034,24,4,Normal,normal
0.0,241.105,158.929,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0761,0.0972,0.0,0.0,0.0,0.0,0.0,0.9612,0.0388,0.246,1.0,2.2693,0.0026,0.0135,0.011,0.0055,24,5,Cyber Intrusion,replay
0.0,247.57,157.778,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1325,0.283,0.0,0.0,0.0,0.0,0.0,0.9792,0.0208,-0.791,1.0,2.0611,0.0057,0.2495,0.1605,0.32667,25,1,Natural Fault,line_trip
0.0,246.323,157.361,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1325,0.283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,3.0,2.082,0.48135,0.272,0.1715,0.4896,25,2,Natural Fault,line_trip
0.0,245.62,157.323,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1325,0.283,0.0,0.0,0.0,0.0,0.0,0.9799,0.0201,0.57,1.0,2.0,0.00475,0.01,0.0095,0.0007,25,3,Natural Fault,line_trip
0.0,244.887,157.209,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1325,0.283,0.0,0.0,0.0,0.0,0.0,0.9777,0.0223,0.205,1.0,0.8,0.0031,0.004,0.005,0.0015,25,4,Natural Fault,line_trip
0.0,244.365,157.189,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.1325,0.283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003,3.0,2.1039,0.4833,0.1225,0.074,0.0,25,5,Natural Fault,line_trip
0.0,245.935,159.034,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5737,0.1422,0.0,0.0,0.0,0.0,0.0,0.9845,0.0155,-0.8,1.0,2.1028,0.0072,0.259,0.166,0.33047,26,1,Natural Fault,line_trip
0.0,244.623,158.665,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5737,0.1422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.005,3.0,2.1325,0.48335,0.285,0.171,0.49225,26,2,Natural Fault,line_trip
0.0,243.903,158.639,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5737,0.1422,0.0,0.0,0.0,0.0,0.0,0.9811,0.0189,0.577,1.0,2.3,0.0068,0.0115,0.009,0.0034,26,3,Natural Fault,line_trip
0.0,243.168,158.524,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5737,0.1422,0.0,0.0,0.0,0.0,0.0,0.981,0.019,0.21,1.0,1.3,0.00715,0.0065,0.004,0.0035,26,4,Natural Fault,line_trip
0.0,242.657,158.494,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5737,0.1422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.002,3.0,2.117,0.4806,0.124,0.0765,0.0,26,5,Natural Fault,line_trip
0.0,170.9,64.187,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.4186,0.5798,0.0,0.0,0.0,0.0,0.0,0.9843,0.0157,-0.826,1.0,2.3585,0.00255,0.0175,0.0165,0.3321,27,1,Natural Fault,line_trip
0.0,169.48,63.461,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.4186,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.004,3.0,0.5,0.0,0.0025,0.0015,0.49215,27,2,Natural Fault,line_trip
0.0,168.798,63.327,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.4186,0.5798,0.0,0.0,0.0,0.0,0.0,0.9768,0.0232,0.606,1.0,2.3099,0.00155,0.018,0.013,0.0075,27,3,Natural Fault,line_trip
0.0,168.24,63.142,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.4186,0.5798,0.0,0.0,0.0,0.0,0.0,0.9798,0.0202,0.217,1.0,1.2,0.00105,0.006,0.005,0.0045,27,4,Natural Fault,line_trip
0.0,167.822,63.037,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.4186,0.5798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.009,3.0,0.6,0.0,0.003,0.0015,0.0,27,5,Natural Fault,line_trip
0.0,142.08,34.381,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9887,0.0893,0.0,0.0,0.0,0.0,0.0,0.9831,0.0169,-0.842,1.0,2.4267,0.0007,0.021,0.011,0.33053,28,1,Natural Fault,line_trip
0.0,141.005,34.205,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9887,0.0893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,3.0,0.6,0.0,0.003,0.002,0.49155,28,2,Natural Fault,line_trip
0.0,140.387,34.058,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9887,0.0893,0.0,0.0,0.0,0.0,0.0,0.9784,0.0216,0.624,1.0,2.4274,0.00135,0.0235,0.0105,0.0047,28,3,Natural Fault,line_trip
0.0,139.933,34.059,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9887,0.0893,0.0,0.0,0.0,0.0,0.0,0.9793,0.0207,0.219,1.0,0.9,0.00085,0.0045,0.0005,0.0038,28,4,Natural Fault,line_trip
0.0,139.59,34.036,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9887,0.0893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003,3.0,0.5,0.0,0.0025,0.0015,0.0,28,5,Natural Fault,line_trip
0.0,139.997,28.754,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.9707,0.449,0.0,0.0,0.0,0.0,0.0,0.97,0.03,-1.495,1.0,2.1465,0.00715,0.3345,0.208,0.00803,29,1,Normal,normal
0.0,138.96,28.714,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.9707,0.449,0.0,0.0,0.0,0.0,0.0,0.9562,0.0438,0.639,1.0,2.1296,0.4781,0.3215,0.2035,0.0083,29,2,Normal,normal
0.0,138.418,28.766,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.9707,0.449,0.0,0.0,0.0,0.0,0.0,0.9615,0.0385,0.633,1.0,2.4054,0.00765,0.0135,0.002,0.0085,29,3,Normal,normal
0.0,137.733,29.024,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.9707,0.449,0.0,0.0,0.0,0.0,0.0,0.9682,0.0318,0.227,1.0,1.0,0.0058,0.005,0.0015,0.0018,29,4,Normal,normal
0.0,137.417,29.059,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.9707,0.449,0.0,0.0,0.0,0.0,0.0,0.959,0.041,0.279,1.0,2.165,0.4795,0.144,0.087,0.0028,29,5,Normal,normal
0.0,141.077,28.104,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0745,0.1874,0.0,0.0,0.0,0.0,0.0,0.9643,0.0357,-1.506,1.0,2.1388,0.0094,0.332,0.2095,0.0022,30,1,Normal,normal
0.0,140.05,28.059,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0745,0.1874,0.0,0.0,0.0,0.0,0.0,0.962,0.038,0.646,1.0,2.1328,0.481,0.3225,0.2005,0.0015,30,2,Normal,normal
0.0,139.18,28.286,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0745,0.1874,0.0,0.0,0.0,0.0,0.0,0.9592,0.0408,0.638,1.0,1.4,0.0096,0.007,0.0075,0.0051,30,3,Normal,normal
0.0,138.48,28.562,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0745,0.1874,0.0,0.0,0.0,0.0,0.0,0.9651,0.0349,0.223,1.0,0.4,0.0071,0.002,0.0075,0.0008,30,4,Normal,normal
0.0,138.125,28.62,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0745,0.1874,0.0,0.0,0.0,0.0,0.0,0.9567,0.0433,0.279,1.0,2.1213,0.47835,0.138,0.0875,0.0053,30,5,Normal,normal
0.0,141.27,24.759,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0931,0.1891,0.0,0.0,0.0,0.0,0.0,0.9689,0.0311,-1.531,1.0,2.39,0.00055,0.018,0.0115,0.00937,31,1,Normal,normal
0.0,140.312,24.999,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0931,0.1891,0.0,0.0,0.0,0.0,0.0,0.9563,0.0437,0.662,1.0,2.3,5e-05,0.0115,0.0045,0.0062,31,2,Normal,normal
0.0,139.377,25.41,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0931,0.1891,0.0,0.0,0.0,0.0,0.0,0.9604,0.0396,0.65,1.0,1.7,0.00055,0.0085,0.0085,0.0085,31,3,Normal,normal
0.0,138.703,25.76,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0931,0.1891,0.0,0.0,0.0,0.0,0.0,0.9619,0.0381,0.231,1.0,0.4,0.00315,0.002,0.0005,0.007,31,4,Normal,normal
0.0,138.375,25.859,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0931,0.1891,0.0,0.0,0.0,0.0,0.0,0.9561,0.0439,0.283,1.0,0.4,0.00145,0.002,0.0005,0.0002,31,5,Normal,normal
0.0,140.275,25.657,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.3105,0.57,0.0,0.0,0.0,0.0,0.0,0.9651,0.0349,-1.546,1.0,2.4244,0.0004,0.02,0.0125,0.00907,32,1,Normal,normal
0.0,139.347,25.862,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.3105,0.57,0.0,0.0,0.0,0.0,0.0,0.953,0.047,0.66,1.0,1.4,0.0045,0.007,0.0085,0.00925,32,2,Normal,normal
0.0,138.405,26.248,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.3105,0.57,0.0,0.0,0.0,0.0,0.0,0.956,0.044,0.653,1.0,1.5,0.0016,0.0075,0.004,0.0091,32,3,Normal,normal
0.0,137.663,26.641,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.3105,0.57,0.0,0.0,0.0,0.0,0.0,0.9591,0.0409,0.232,1.0,0.9,0.003,0.0045,0.0035,0.006,32,4,Normal,normal
0.0,137.22,26.84,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.3105,0.57,0.0,0.0,0.0,0.0,0.0,0.9594,0.0406,0.291,1.0,1.2,0.00135,0.006,0.0065,0.0064,32,5,Normal,normal
0.0,141.703,27.258,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.9857,0.2697,0.0,0.0,0.0,0.0,0.0,0.964,0.036,-1.556,1.0,2.4333,0.00245,0.0125,0.0095,0.00397,33,1,Normal,normal
0.0,140.827,27.424,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.9857,0.2697,0.0,0.0,0.0,0.0,0.0,0.9597,0.0403,0.66,1.0,0.2,0.0017,0.001,0.002,0.0018,33,2,Normal,normal
0.0,139.517,27.198,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.9857,0.2697,0.0,0.0,0.0,0.0,0.0,0.9619,0.0381,0.657,1.0,0.7,0.00075,0.0035,0.0,0.0021,33,3,Normal,normal
0.0,138.812,27.37,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.9857,0.2697,0.0,0.0,0.0,0.0,0.0,0.9585,0.0415,0.239,1.0,0.8,0.0017,0.004,0.0005,0.0055,33,4,Normal,normal
0.0,138.308,27.512,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.9857,0.2697,0.0,0.0,0.0,0.0,0.0,0.959,0.041,0.281,1.0,0.2,0.00145,0.001,0.006,0.0007,33,5,Normal,normal
0.0,140.192,28.283,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9439,0.0853,0.0,0.0,0.0,0.0,0.0,0.965,0.035,-1.56,1.0,1.4,5e-05,0.007,0.0085,0.005,34,1,Normal,normal
0.0,139.302,28.458,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9439,0.0853,0.0,0.0,0.0,0.0,0.0,0.9586,0.0414,0.662,1.0,0.2,0.0028,0.001,0.002,0.0003,34,2,Normal,normal
0.0,138.358,28.009,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9439,0.0853,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.661,1.0,0.8,0.002,0.004,0.002,0.005,34,3,Normal,normal
0.0,137.713,28.123,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9439,0.0853,0.0,0.0,0.0,0.0,0.0,0.9614,0.0386,0.239,1.0,0.7,0.00115,0.0035,0.0005,0.0036,34,4,Normal,normal
0.0,137.262,28.221,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9439,0.0853,0.0,0.0,0.0,0.0,0.0,0.9528,0.0472,0.293,1.0,0.2,0.0033,0.001,0.0015,0.0058,34,5,Normal,normal
0.0,141.148,30.109,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.9918,0.1799,0.0,0.0,0.0,0.0,0.0,0.961,0.039,-1.561,1.0,0.5,0.0015,0.0025,0.002,0.002,35,1,Normal,normal
0.0,140.315,30.162,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.9918,0.1799,0.0,0.0,0.0,0.0,0.0,0.958,0.042,0.662,1.0,0.2,0.00085,0.001,0.001,0.0007,35,2,Normal,normal
0.0,139.502,29.692,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.9918,0.1799,0.0,0.0,0.0,0.0,0.0,0.9602,0.0398,0.656,1.0,0.1,0.00085,0.0005,0.0015,0.0008,35,3,Normal,normal
0.0,138.87,29.828,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.9918,0.1799,0.0,0.0,0.0,0.0,0.0,0.9588,0.0412,0.233,1.0,0.6,0.00015,0.003,0.0,0.0022,35,4,Normal,normal
0.0,138.445,29.89,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.9918,0.1799,0.0,0.0,0.0,0.0,0.0,0.9536,0.0464,0.293,1.0,1.2,0.0027,0.006,0.0055,0.0044,35,5,Normal,normal
0.0,149.423,28.577,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7728,0.0698,0.0,0.0,0.0,0.0,0.0,0.9665,0.0335,-1.543,1.0,1.7,0.00075,0.0085,0.0085,0.0057,36,1,Normal,normal
0.0,148.497,28.586,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7728,0.0698,0.0,0.0,0.0,0.0,0.0,0.9603,0.0397,0.656,1.0,0.6,0.00085,0.003,0.008,0.00135,36,2,Normal,normal
0.0,147.46,28.061,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7728,0.0698,0.0,0.0,0.0,0.0,0.0,0.9588,0.0412,0.651,1.0,1.0,0.0006,0.005,0.002,0.0077,36,3,Normal,normal
0.0,146.713,28.094,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7728,0.0698,0.0,0.0,0.0,0.0,0.0,0.9633,0.0367,0.235,1.0,0.4,0.00095,0.002,0.0005,0.0032,36,4,Normal,normal
0.0,146.198,27.982,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.7728,0.0698,0.0,0.0,0.0,0.0,0.0,0.9568,0.0432,0.289,1.0,0.4,0.002,0.002,0.0,0.0035,36,5,Normal,normal
0.0,283.28,193.723,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2116,0.1094,0.0,0.0,0.0,0.0,0.0,0.9675,0.0325,-1.526,1.0,2.4492,0.00325,0.0175,0.0105,0.00757,37,1,Normal,normal
0.0,281.495,192.668,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2116,0.1094,0.0,0.0,0.0,0.0,0.0,0.9586,0.0414,0.642,1.0,2.0,0.0003,0.01,0.001,0.00405,37,2,Normal,normal
0.0,280.623,192.478,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2116,0.1094,0.0,0.0,0.0,0.0,0.0,0.961,0.039,0.649,1.0,0.7,0.0004,0.0035,0.005,0.0065,37,3,Normal,normal
0.0,279.903,192.314,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2116,0.1094,0.0,0.0,0.0,0.0,0.0,0.9602,0.0398,0.237,1.0,0.4,0.0007,0.002,0.001,0.0073,37,4,Normal,normal
0.0,279.08,191.917,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.2116,0.1094,0.0,0.0,0.0,0.0,0.0,0.9578,0.0422,0.284,1.0,0.9,0.0021,0.0045,0.0005,0.0008,37,5,Normal,normal
0.0,285.535,192.216,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.193,0.1981,0.0,0.0,0.0,0.0,0.0,0.9631,0.0369,-1.497,1.0,2.4222,0.0017,0.023,0.014,0.00097,38,1,Normal,normal
0.0,283.682,191.193,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.193,0.1981,0.0,0.0,0.0,0.0,0.0,0.9598,0.0402,0.64,1.0,1.6,0.00025,0.008,0.0035,0.0001,38,2,Normal,normal
0.0,282.708,191.062,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.193,0.1981,0.0,0.0,0.0,0.0,0.0,0.9643,0.0357,0.643,1.0,0.8,0.00275,0.004,0.0065,0.0012,38,3,Normal,normal
0.0,281.872,190.983,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.193,0.1981,0.0,0.0,0.0,0.0,0.0,0.9623,0.0377,0.234,1.0,0.1,0.0005,0.0005,0.004,0.0008,38,4,Normal,normal
0.0,281.083,190.587,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.193,0.1981,0.0,0.0,0.0,0.0,0.0,0.9563,0.0437,0.277,1.0,1.2,0.00025,0.006,0.0045,0.0035,38,5,Normal,normal
0.0,284.985,192.684,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.6524,0.2396,0.0,0.0,0.0,0.0,0.0,0.9639,0.0361,-1.482,1.0,2.4092,0.0018,0.022,0.013,0.0016,39,1,Normal,normal
0.0,283.083,191.702,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.6524,0.2396,0.0,0.0,0.0,0.0,0.0,0.9586,0.0414,0.627,1.0,1.5,0.0,0.0075,0.0075,0.0012,39,2,Normal,normal
0.0,282.093,191.585,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.6524,0.2396,0.0,0.0,0.0,0.0,0.0,0.9651,0.0349,0.622,1.0,2.3324,0.00205,0.0135,0.0025,0.0012,39,3,Normal,normal
0.0,281.317,191.454,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.6524,0.2396,0.0,0.0,0.0,0.0,0.0,0.9632,0.0368,0.225,1.0,1.2,0.0015,0.006,0.0005,0.0007,39,4,Normal,normal
0.0,280.53,191.056,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.6524,0.2396,0.0,0.0,0.0,0.0,0.0,0.9557,0.0443,0.276,1.0,0.8,0.00105,0.004,0.0025,0.0029,39,5,Normal,normal
0.0,220.402,144.616,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3424,0.3019,0.0,0.0,0.0,0.0,0.0,0.968,0.032,-1.44,1.0,2.3627,0.00245,0.0285,0.021,0.00213,40,1,Normal,normal
0.0,218.64,143.497,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3424,0.3019,0.0,0.0,0.0,0.0,0.0,0.965,0.035,0.606,1.0,2.4272,0.0026,0.017,0.0085,0.00275,40,2,Normal,normal
0.0,217.882,143.211,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3424,0.3019,0.0,0.0,0.0,0.0,0.0,0.9638,0.0362,0.609,1.0,2.4272,0.00025,0.017,0.0065,0.0042,40,3,Normal,normal
0.0,216.922,143.175,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3424,0.3019,0.0,0.0,0.0,0.0,0.0,0.9688,0.0312,0.218,1.0,1.6,0.00325,0.008,0.0075,0.0008,40,4,Normal,normal
0.0,216.387,142.735,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.3424,0.3019,0.0,0.0,0.0,0.0,0.0,0.9565,0.0435,0.264,1.0,1.3,0.0001,0.0065,0.003,0.0085,40,5,Normal,normal
0.0,150.378,45.409,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5565,0.1406,0.0,0.0,0.0,0.0,0.0,0.9718,0.0282,-1.411,1.0,2.4359,0.00395,0.0355,0.0245,0.0079,41,1,Normal,normal
0.0,149.26,45.556,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5565,0.1406,0.0,0.0,0.0,0.0,0.0,0.9621,0.0379,0.603,1.0,2.2478,0.00175,0.012,0.0045,0.00345,41,2,Normal,normal
0.0,148.663,45.444,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5565,0.1406,0.0,0.0,0.0,0.0,0.0,0.9628,0.0372,0.595,1.0,2.4489,0.00115,0.0135,0.009,0.009,41,3,Normal,normal
